X,Y,OBJECTID,Provincia,Municipio,Localidad,Código_postal,Dirección,Margen,Longitud,Latitud,Precio_gasolina_95,Precio_gasóleo_A,Precio_gasóleo_B,Precio_bioetanol,Precio_nuevo_gasóleo_A,Precio_biodiesel,F__éster_metílico,F__bioalcohol,Precio_gasolina_98,Precio_gas_natural_comprimido,Precio_gas_natural_licuado,Precio_gases_licuados_del_petró,Rótulo,Tipo_venta,Rem_,Horario,fecha
2.001917,41.420139,1979,BARCELONA,PALLEJÀ,PALLEJA,8780,"RONDA SANTA EULALIA, 31",N,2.001917,41.420139,1.179,1.059,,,1.119,,,,1.304,,,,CEPSA,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
1.962917,41.414028,1980,BARCELONA,PALMA DE CERVELLÓ (LA),PALMA DE CERVELLO,8756,AVENIDA CATALUÑA 135-137,I,1.962917,41.414028,1.159,1.035,,,1.105,,,,1.283,,,,REPSOL,P,,"L-V: 08:00-18:00; S: 09:00-14:00",2020/05/19 00:00:00+00
2.006083,41.433167,1981,BARCELONA,PAPIOL (EL),PAPIOL (EL),8754,"CALLE MONTURIOL ESQUINA C/ FORQUES, S/N",D,2.006083,41.433167,1.169,1.025,,,1.105,,,,1.299,,,,PETROCAT,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.243417,41.567917,1982,BARCELONA,PARETS DEL VALLÈS,PARETS DEL VALLES,8150,"CALLE CAN GURRI, S/N",D,2.243417,41.567917,0.895,0.846,,,,,,,,,,,BONAREA,P,,L-D: 24H,2020/05/19 00:00:00+00
2.228833,41.564111,1983,BARCELONA,PARETS DEL VALLÈS,PARETS DEL VALLES,8150,"AVINGUDA CATALUNYA, 111",N,2.228833,41.564111,1.119,0.989,,,1.109,,,,1.279,,,,SHELL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.240417,41.571861,1984,BARCELONA,PARETS DEL VALLÈS,PARETS DEL VALLES,8150,"C/ TENES, 1",N,2.240417,41.571861,1.149,0.959,,,,,,,,,,,PARETS LLEVANTPARK,P,,L-D: 24H,2020/05/19 00:00:00+00
2.233111,41.558833,1985,BARCELONA,PARETS DEL VALLÈS,PARETS DEL VALLES,8150,AUTOVIA C-17 KM. 18,D,2.233111,41.558833,1.179,1.059,,,1.119,,,,1.304,,,,CEPSA,P,,"L-V: 07:00-18:00; S-D: 08:00-16:00",2020/05/19 00:00:00+00
2.232028,41.559167,1986,BARCELONA,PARETS DEL VALLÈS,PARETS DEL VALLES,8150,"CARRETERA C-17 KM. 14,000",D,2.232028,41.559167,1.149,1.025,,,1.105,,,,1.289,,,,REPSOL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
1.74876,41.530028,1987,BARCELONA,PIERA,PIERA,8784,"AVDA. CTRA. IGUALADA, 119",I,1.74876,41.530028,0.999,0.949,,,,,,,,,,,GASOILS CARRERAS DE PIERA S.L.,P,,L-D: 24H,2020/05/19 00:00:00+00
1.750222,41.528306,1988,BARCELONA,PIERA,PIERA,8784,"AVENIDA AVINGUDA IGUALADA, 97",N,1.750222,41.528306,0.959,0.909,,,,,,,,,,,ESCLATOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
1.750787,41.524111,1989,BARCELONA,PIERA,PIERA,8784,"Ctra Martorell - Capellades km 9,600",N,1.750787,41.524111,0.959,0.909,,,,,,,,,,,GALP,P,,L-D: 24H,2020/05/19 00:00:00+00
2.689944,41.629306,1990,BARCELONA,PINEDA DE MAR,PINEDA DE MAR,8397,CARRETERA N-II KM. 671,I,2.689944,41.629306,0.999,0.899,,,0.929,,,,1.199,,,,E.S. PINEDA DE MAR,P,,L-D: 24H,2020/05/19 00:00:00+00
2.674556,41.624556,1991,BARCELONA,PINEDA DE MAR,PINEDA DE MAR,8397,"CALLE LLEBEIG, 1",N,2.674556,41.624556,0.999,0.899,,,0.929,,,,1.199,,,,ESSER,P,,L-D: 08:00-20:00,2020/05/19 00:00:00+00
2.671667,41.623056,1992,BARCELONA,PINEDA DE MAR,PINEDA DE MAR,8397,"CALLE CALLE GARBI, 190/194",N,2.671667,41.623056,0.999,0.899,,,,,,,,,,,TAMOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.673917,41.622944,1993,BARCELONA,PINEDA DE MAR,PINEDA DE MAR,8397,"CALLE GARBI, 123/125",D,2.673917,41.622944,1.129,0.999,,,1.059,,,,1.254,,,,CEPSA,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
1.676111,41.552611,1994,BARCELONA,POBLA DE CLARAMUNT (LA),POBLA DE CLARAMUNT (LA),8787,"AVENIDA CATALUÑA, 1",I,1.676111,41.552611,,0.999,,,,,,,1.299,,,,CAMPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
1.9785,42.245111,1995,BARCELONA,POBLA DE LILLET (LA),POBLA DE LILLET (LA),8696,CARRETERA B-402 KM. 10,D,1.9785,42.245111,1.149,1.069,,,1.149,,,,,,,,REPSOL,P,,L-D: 07:00-21:00,2020/05/19 00:00:00+00
1.873167,41.705833,1996,BARCELONA,PONT DE VILOMARA I ROCAFORT (EL),PONT VILOMARA I ROCAFORT,8254,"CALLE DE LES FONTS, 7",D,1.873167,41.705833,1.029,0.959,,,,,,,,,,,LOW COST FUEL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.083417,41.329694,1997,BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,CARRETERA CA L'ALAIO KM. 3,D,2.083417,41.329694,1.059,0.927,,,,,,,,,,,BALLENOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.090417,41.334,1998,BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,AUTOVIA DE CASTELLDEFELLS KM. 5,N,2.090417,41.334,1.059,0.919,,,0.949,,,,1.269,,,,CARREFOUR,P,,L-D: 24H,2020/05/19 00:00:00+00
2.069556,41.314083,1999,BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,CARRETERA GARRAF KM. 21,N,2.069556,41.314083,1.129,1.009,,,1.079,,,,1.239,,,0.619,GALP,P,,L-D: 05:00-23:00,2020/05/19 00:00:00+00
2.099056,41.333306,2000,BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"AVENIDA JOSEP ANSELM CLAVE, 106",N,2.099056,41.333306,1.139,1.029,,,1.119,,,,1.281,,,,BP EL PRAT,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.064222,41.299333,2001,BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"LUGAR AEROPUERTO DEL PRAT JUNTO PARRILLA DE TAXIS, S/N",D,2.064222,41.299333,1.145,1.025,,,1.105,,,,1.245,,,0.629,PETROCAT,P,,L-D: 24H,2020/05/19 00:00:00+00
2.100389,41.32975,2002,BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"CALLE EL PRAT, 54",N,2.100389,41.32975,1.029,0.939,,,0.989,,,,1.169,,,,Q8,P,,L-D: 24H,2020/05/19 00:00:00+00
2.070028,41.316444,2003,BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"AUTOVIA C-31 KM. 191,8",D,2.070028,41.316444,1.179,1.059,,,1.119,,,,1.304,,,0.639,CEPSA,P,,L-D: 24H,2020/05/19 00:00:00+00
2.081833,41.319778,2004,BARCELONA,PRAT DE LLOBREGAT (EL),PRAT DE LLOBREGAT (EL),8820,"CALLE FEDERICA MONTSENY, 2",N,2.081833,41.319778,1.149,1.029,,,1.129,,,,1.299,,,,BP LA RIERA,P,,"L-V: 06:00-21:00; S: 08:00-13:00",2020/05/19 00:00:00+00
2.031889,42.009278,2005,BARCELONA,PRATS DE LLUÇANÈS,PRATS DE LLUÇANES,8513,"AVINGUDA POMPEU FABRA, 3",D,2.031889,42.009278,1.119,1.009,0.739,,,,,,1.279,,,,ESTACIO SERVEI LLUÇANÈS,P,,L-D: 24H,2020/05/19 00:00:00+00
2.345667,41.488528,2006,BARCELONA,PREMIÀ DE MAR,PREMIA DE MAR,8330,"CARRER TORRENT MALET, 17",N,2.345667,41.488528,1.059,0.969,,,,,,,,,,,GASUIR,P,,L-D: 24H,2020/05/19 00:00:00+00
1.877472,41.935694,2007,BARCELONA,PUIG-REIG,COLONIA VIDAL,8692,"POLIGONO CAL VIDAL PARCEL-LA, 18",D,1.877472,41.935694,1.044,0.863,,,,,,,,,,,BALLUS BAIXCOST,P,,L-D: 24H,2020/05/19 00:00:00+00
2.162306,41.494028,2008,BARCELONA,RIPOLLET,RIPOLLET,8291,"CALLE INDUSTRIA, S/N",N,2.162306,41.494028,1.159,1.029,,,1.159,,,,1.329,,,,BP RECA,P,,L-D: 06:00-23:00,2020/05/19 00:00:00+00
2.14175,41.498722,2009,BARCELONA,RIPOLLET,RIPOLLET,8291,"CALLE PABLO PICASSO, 11",N,2.14175,41.498722,0.949,0.859,,,,,,,,,,,PETROPRIX,P,,L-D: 24H,2020/05/19 00:00:00+00
2.159278,41.494167,2010,BARCELONA,RIPOLLET,RIPOLLET,8291,"CALLE BALMES, 34",D,2.159278,41.494167,0.953,0.863,,,,,,,,,,,NUROIL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.151028,41.500306,2011,BARCELONA,RIPOLLET,RIPOLLET,8291,"CARRETERA SANTIGA KM. 0,430",I,2.151028,41.500306,1.159,1.029,,,1.109,,,,1.309,,,0.689,REPSOL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.139417,41.506139,2012,BARCELONA,RIPOLLET,RIPOLLET,8291,"CARRETERA BARCELONA KM. 6,7",D,2.139417,41.506139,1.079,0.949,,,,,,,,,,,PETROCAT DIRECTE,P,,L-D: 24H,2020/05/19 00:00:00+00
2.159278,41.496889,2013,BARCELONA,RIPOLLET,RIPOLLET,8291,"CALLE CERANOVA, 13",N,2.159278,41.496889,,0.86,,,,,,,,,,,CASAMITJANA NONELL,P,,"L-V: 08:00-13:00 y 16:00-20:00; S: 09:00-13:00",2020/05/19 00:00:00+00
2.155556,41.494972,2014,BARCELONA,RIPOLLET,RIPOLLET,8291,"CALLE TARRAGONA, 15-19 ESQ.CALLE BALMES, 15",N,2.155556,41.494972,1.109,0.979,,,1.049,,,,1.249,,,,GALP,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.1395,41.501389,2015,BARCELONA,RIPOLLET,RIPOLLET,8291,CARRETERA N-150 BARCELONA-SABADELL KM. 286,N,2.1395,41.501389,1.079,0.949,,,1.039,,,,1.219,,,,GALP,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.34175,41.592139,2016,BARCELONA,ROCA DEL VALLÈS (LA),ROCA DEL VALLES (LA),8430,"CARRETERA C-60 KM. 8,7",I,2.34175,41.592139,1.179,1.069,,,1.129,,,,1.279,,,,REPSOL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.346306,41.614028,2017,BARCELONA,ROCA DEL VALLÈS (LA),ROCA DEL VALLES (LA),8430,"POLIGONO CAN MESSEGUER, S/N",N,2.346306,41.614028,1.039,0.929,,,1.009,,,,1.169,,,,SHELL,P,,L-S: 09:00-21:00,2020/05/19 00:00:00+00
2.342889,41.593472,2018,BARCELONA,ROCA DEL VALLÈS (LA),ROCA DEL VALLES (LA),8430,"CARRETERA C-60 KM. 8,7",D,2.342889,41.593472,1.179,1.069,,,1.129,,,,1.279,,,,REPSOL,P,,L-D: 05:00-23:00,2020/05/19 00:00:00+00
2.309139,41.596694,2019,BARCELONA,ROCA DEL VALLÈS (LA),SANTA AGNES DE MALANYANES,8430,"CR C-1415, 17,4",I,2.309139,41.596694,1.185,1.065,,,1.145,,,,1.315,,,0.699,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.310028,41.984528,2020,BARCELONA,RODA DE TER,RODA DE TER,8510,"CALLE BAC DE RODA, 52",N,2.310028,41.984528,0.919,0.859,,,0.949,,,,1.299,,,,FEIXAS AULET ,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.308472,41.988139,2021,BARCELONA,RODA DE TER,RODA DE TER,8510,"AVENIDA MIQUEL MARTÍ I POL, S/N",D,2.308472,41.988139,0.959,0.909,,,,,,,,,,,ESCLATOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.035111,41.474,2022,BARCELONA,RUBÍ,RUBI,8191,"AV.ELECTRICIDAD,ESQ.CHAPLIN C.VALLHONRAT",N,2.035111,41.474,1.154,1.038,,,1.038,,,,1.278,,,,JULIA-OIL,P,,L-D: 05:30-23:00,2020/05/19 00:00:00+00
2.038111,41.505667,2023,BARCELONA,RUBÍ,RUBI,8191,"CARRETERA C-1413 KM. 12,7",N,2.038111,41.505667,1.059,0.959,,,,,,,,,,,JULIA-OIL (FINA),P,,L-D: 24H,2020/05/19 00:00:00+00
2.023583,41.483167,2024,BARCELONA,RUBÍ,RUBI,8191,"AVENIDA COVA SOLERA, 20",D,2.023583,41.483167,1.059,0.959,,,,,,,,,,,PUNTA SOLERA,P,,L-D: 24H,2020/05/19 00:00:00+00
2.033972,41.503111,2025,BARCELONA,RUBÍ,RUBI,8191,CARRETERA TERRASSA KM. 1,I,2.033972,41.503111,1.059,0.959,,,,,,,,,,,TAMOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.024333,41.470806,2026,BARCELONA,RUBÍ,RUBI,8191,"CALLE COMP WAGNER, 21",I,2.024333,41.470806,1.059,0.959,,,,,,,,,,,TAMOIL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.031417,41.480556,2027,BARCELONA,RUBÍ,RUBI,8191,"CARRETERA C1413A KM. 9,7",D,2.031417,41.480556,1.059,0.959,,,,,,,,,,,PETROPRIX,P,,L-D: 24H,2020/05/19 00:00:00+00
2.049278,41.498222,2028,BARCELONA,RUBÍ,RUBI,8191,"CARRETERA E-9 KM. 14,9",D,2.049278,41.498222,1.159,1.045,,,1.125,,,,1.299,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.048389,41.497083,2029,BARCELONA,RUBÍ,RUBI,8191,"CARRETERA E-9 KM. 14,7",I,2.048389,41.497083,1.159,1.045,,,1.125,,,,1.299,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.042083,41.484917,2030,BARCELONA,RUBÍ,RUBI,8191,"CARRETERA RUBI A SANT CUGAT BP-1503 KM. 18,4",I,2.042083,41.484917,1.099,0.999,,,0.999,,,,1.249,,,,JULIA-OIL,P,,L-D: 05:00-23:00,2020/05/19 00:00:00+00
2.031472,41.478528,2031,BARCELONA,RUBÍ,RUBI,8191,"CARRETERA C1413A KM. 9,4",D,2.031472,41.478528,1.087,0.989,,,,,,,,,,,SHELL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.037306,41.506861,2032,BARCELONA,RUBÍ,RUBI,8191,"CALLE PAGESIA, 2",N,2.037306,41.506861,1.159,1.049,,,1.149,,,,1.299,,,,BP,P,,"L-V: 06:00-21:00; S: 09:00-14:00",2020/05/19 00:00:00+00
2.030833,41.481222,2033,BARCELONA,RUBÍ,RUBI,8191,"CARRETERA C-1413 KM. 9,8",D,2.030833,41.481222,1.149,1.059,,,1.129,,,,1.289,,,,REPSOL,P,,"L-V: 06:00-22:00; S-D: 08:00-17:00",2020/05/19 00:00:00+00
2.096333,41.536361,2034,BARCELONA,SABADELL,SABADELL,8201,"RAMBLA IBERIA D', 203",N,2.096333,41.536361,1.029,0.929,,,,,,,1.199,,,,E.S.  PUNT DE TROBADA    -SABADELL-,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.090361,41.555056,2035,BARCELONA,SABADELL,SABADELL,8206,"CALLE ARCADIA, 30",N,2.090361,41.555056,1.089,0.959,,,1.059,,,,1.259,,,0.619,MEROIL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.090778,41.547028,2036,BARCELONA,SABADELL,SABADELL,8206,"CALLE COSTA I LLOBERA DE, 1",N,2.090778,41.547028,1.149,1.039,,,1.129,,,,1.299,,,,SHELL,P,,L-D: 06:00-00:00,2020/05/19 00:00:00+00
2.096389,41.558861,2037,BARCELONA,SABADELL,SABADELL,8206,"AVENIDA CONCORDIA, 1",D,2.096389,41.558861,1.099,0.979,,,1.009,,,,1.259,,,0.629,AVIA,P,,L-D: 24H,2020/05/19 00:00:00+00
2.094722,41.546111,2038,BARCELONA,SABADELL,SABADELL,8206,CARRETERA TERRASA KM. 216,D,2.094722,41.546111,1.105,0.985,,,,,,,,,,,PETROCAT DIRECTE,P,,L-D: 24H,2020/05/19 00:00:00+00
2.099361,41.544361,2039,BARCELONA,SABADELL,SABADELL,8206,CR TERRASA 101,N,2.099361,41.544361,1.179,1.059,,,1.149,,,,1.321,,,,BP SABADELL,P,,"L-V: 06:00-23:00; S: 06:00-22:00; D: 07:00-23:00",2020/05/19 00:00:00+00
2.110667,41.535194,2040,BARCELONA,SABADELL,SABADELL,8203,"CALLE CARRETERA BARCELONA, 340",D,2.110667,41.535194,1.059,0.939,,,1.049,,,,1.249,,,,LOWCOSTFUEL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.118306,41.534278,2041,BARCELONA,SABADELL,SABADELL,8203,PS TIRSO DE MOLINA  2/6,N,2.118306,41.534278,1.139,1.029,,,1.129,,,,1.289,,,,ARRAHONA,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.112111,41.534167,2042,BARCELONA,SABADELL,SABADELL,8203,"CTRA.BARCELONA,405-409",N,2.112111,41.534167,1.079,0.949,,,1.059,,,,1.259,,,,MEROIL,P,,"L-V: 06:00-22:00; S-D: 07:00-21:00",2020/05/19 00:00:00+00
2.106417,41.532139,2043,BARCELONA,SABADELL,SABADELL,8203,"PLAZA RAMON LLULL, 11",N,2.106417,41.532139,1.057,0.947,,,,,,,,,,,BALLENOIL,P,,L: 24H,2020/05/19 00:00:00+00
2.100972,41.560972,2044,BARCELONA,SABADELL,SABADELL,8208,"CALLE PRATS LLUSANES - ESQ. C. URGEL, S/N",D,2.100972,41.560972,1.185,1.065,,,1.125,,,,1.325,,,,REPSOL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.080417,41.572389,2045,BARCELONA,SABADELL,SABADELL,8207,"AVENIDA MATADEPERA, 247",I,2.080417,41.572389,1.185,1.065,,,1.115,,,,1.325,,,0.675,REPSOL,P,,L-V: 06:00-00:00,2020/05/19 00:00:00+00
2.068861,41.55325,2046,BARCELONA,SABADELL,SABADELL,8207,"CARRETERA N-150 KM. 14,2",D,2.068861,41.55325,1.185,1.065,,,1.115,,,,1.325,,,,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.105417,41.532611,2047,BARCELONA,SABADELL,SABADELL,8205,"CL JOAQUIN BLUME, 1",D,2.105417,41.532611,1.169,1.059,,,1.139,,,,1.309,,,0.679,REPSOL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.098306,41.538,2048,BARCELONA,SABADELL,SABADELL,8205,"CALLE VILADOMAT, 201",D,2.098306,41.538,1.179,1.045,,,1.125,,,,1.319,,,,REPSOL,P,,L-V: 06:00-22:00,2020/05/19 00:00:00+00
2.103361,41.530222,2049,BARCELONA,SABADELL,SABADELL,8205,"CALLE DOMENECH I MONTANER, 96",D,2.103361,41.530222,1.169,1.059,,,1.139,,,,1.309,,,,REPSOL,P,,"L-V: 06:00-20:00; S: 08:00-18:00",2020/05/19 00:00:00+00
2.098,41.536722,2050,BARCELONA,SABADELL,SABADELL,8205,"CALLE ROCAFORT, 40",D,2.098,41.536722,1.029,0.929,,,,,,,,,,,U.S.SABADELL   - GAS-OILS ROVIRA-,P,,L-D: 24H,2020/05/19 00:00:00+00
2.100194,41.533333,2051,BARCELONA,SABADELL,SABADELL,8205,"CALLE DE ROCAFORT, 123",N,2.100194,41.533333,1.059,0.989,,,1.039,,,,1.229,,,,BP,P,,L-D: 24H,2020/05/19 00:00:00+00
2.104222,41.535083,2052,BARCELONA,SABADELL,SABADELL,8205,"CALLE DOMENECH I MONTANER, 46",N,2.104222,41.535083,1.119,0.999,,,1.059,,,,1.309,,,0.659,GALP,P,,L-D: 24H,2020/05/19 00:00:00+00
2.099472,41.538944,2053,BARCELONA,SABADELL,SABADELL,8205,"CALLE MOLINS DE REI, 135/137",I,2.099472,41.538944,1.129,0.999,,,1.059,,,,1.254,,,,CEPSA,P,,L-D: 07:00-23:00,2020/05/19 00:00:00+00
2.100028,41.52,2054,BARCELONA,SABADELL,SABADELL,8205,"RONDA SANT PAU DE RIU SEC, 7",I,2.100028,41.52,1.179,1.049,,,1.109,,,,1.304,,,0.699,CEPSA,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
1.745389,42.2265,2055,BARCELONA,SALDES,SALDES,8699,"CARRETERA B-400 KM. 14,8",I,1.745389,42.2265,1.179,1.039,,,1.149,,,,1.359,,,,REPSOL,P,,"L-V: 06:00-16:00; S-D: 08:00-16:00",2020/05/19 00:00:00+00
1.898056,41.800639,2056,BARCELONA,SALLENT,SALLENT,8650,"CARRETERA C-16 KM. 60,40",I,1.898056,41.800639,1.165,1.055,,,1.135,,,,1.305,,,0.629,PETRONOR,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
1.899389,41.809889,2057,BARCELONA,SALLENT,SALLENT,8650,"PLAZA LACETANIA, 44",D,1.899389,41.809889,0.977,0.837,,,,,,,,,,,"SALLENT DE SERVEIS, S.L.",P,,L-D: 24H,2020/05/19 00:00:00+00
1.89825,41.812417,2058,BARCELONA,SALLENT,SALLENT,8650,"CALLE TOMAS VILADOMIU, 15",N,1.89825,41.812417,0.989,0.879,,,0.909,,,,,,,,PETROMIRALLES,P,,L-D: 24H,2020/05/19 00:00:00+00
2.224667,41.417667,2059,BARCELONA,SANT ADRIÀ DE BESÒS,SANT ADRIA DE BESOS,8930,"CALLE LLULL ESQ EDUAR MARISTANY, S/N",D,2.224667,41.417667,1.147,1.025,,,1.095,,,,1.274,,,,CEPSA,P,,L-D: 07:00-21:01,2020/05/19 00:00:00+00
2.227611,41.429361,2060,BARCELONA,SANT ADRIÀ DE BESÒS,SANT ADRIA DE BESOS,8930,"C/TORRASSA, 87-95",N,2.227611,41.429361,0.909,0.839,,,,,,,,,,,GALP ,P,,L-D: 24H,2020/05/19 00:00:00+00
2.211667,41.428889,2061,BARCELONA,SANT ADRIÀ DE BESÒS,SANT ADRIA DE BESOS,8930,"CALLE CARRETERA DE MATARO, 10",D,2.211667,41.428889,1.109,0.989,,,1.059,,,,1.219,,,0.629,MEROIL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.2115,41.427056,2062,BARCELONA,SANT ADRIÀ DE BESÒS,SANT ADRIA DE BESOS,8930,"CALLE GUIPUZCOA ESQ PEDRO IV, S/N",D,2.2115,41.427056,1.159,1.039,,,1.119,,,,1.299,,,,REPSOL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.228556,41.427806,2063,BARCELONA,SANT ADRIÀ DE BESÒS,SANT ADRIA DE BESOS,8930,"AVENIDA DE LA PLAYA, S/N",N,2.228556,41.427806,0.893,0.838,,,0.918,,,,1.108,,,,ALCAMPO,P,,L-D: 24H,2020/05/19 00:00:00+00
2.210139,41.426861,2064,BARCELONA,SANT ADRIÀ DE BESÒS,SANT ADRIA DE BESOS,8930,"CALLE GUIPUZCOA, S/N",N,2.210139,41.426861,1.109,0.989,,,1.059,,,,1.219,,,0.629,GALP,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
1.981333,41.443167,2065,BARCELONA,SANT ANDREU DE LA BARCA,SANT ANDREU DE LA BARCA,8740,"CALLE MEXICO, S/N",D,1.981333,41.443167,1.039,0.929,,,1.029,,,,,,,,PETROCAT DIRECTE,P,,L-D: 24H,2020/05/19 00:00:00+00
1.969167,41.452806,2066,BARCELONA,SANT ANDREU DE LA BARCA,SANT ANDREU DE LA BARCA,8740,CARRETERA NACIONAL II KM. 593,D,1.969167,41.452806,1.069,0.949,,,,,,,,,,,PETROMIRALLES,P,,L-D: 24H,2020/05/19 00:00:00+00
1.969083,41.452611,2067,BARCELONA,SANT ANDREU DE LA BARCA,SANT ANDREU DE LA BARCA,8740,CARRETERA CTRA NACIONAL II (SECTOR 21) PARKING C. COMERCIAL ATRIUM KM. ,N,1.969083,41.452611,1.059,0.939,,,0.989,,,,1.299,,,,Q8,P,,"L-S: 07:00-23:00; D: 08:00-23:00",2020/05/19 00:00:00+00
1.969611,41.568583,2068,BARCELONA,SANT ANDREU DE LA BARCA,SANT ANDREU DE LA BARCA,8740,"CARRETERA ANTIGUA NACIONAL II KM. 593,20",D,1.969611,41.568583,1.059,0.939,,,,,,,1.299,,,,PETRONIEVES,P,,L-D: 24H,2020/05/19 00:00:00+00
2.496778,41.555611,2069,BARCELONA,SANT ANDREU DE LLAVANERES,SANT ANDREU DE LLAVANERES,8392,"CARRETERA CARRETERA NACIONAL II KM. 651,4",D,2.496778,41.555611,1.009,0.909,,,1.069,,,,1.279,,,,MEROIL,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.498306,41.555694,2070,BARCELONA,SANT ANDREU DE LLAVANERES,SANT ANDREU DE LLAVANERES,8392,"CARRETERA CARRETERA N-II KM. 651,400",I,2.498306,41.555694,0.929,0.869,,,,,,,,,,,OILPRIX,P,,L-D: 24H,2020/05/19 00:00:00+00
2.487972,41.552222,2071,BARCELONA,SANT ANDREU DE LLAVANERES,SANT ANDREU DE LLAVANERES,8392,"CTRA. N-II, PK km 650,7",I,2.487972,41.552222,1.009,0.929,,,,,,,1.299,,,,PETROLIS MIRAMAR,P,,L-D: 06:00-22:00,2020/05/19 00:00:00+00
2.404361,41.662,2072,BARCELONA,SANT ANTONI DE VILAMAJOR,SANT ANTONI DE VILAMAJOR,8459,"CALLE EUROPA, 2",N,2.404361,41.662,1.119,1.019,,,,,,,,,,,MEROIL,P,,L-D: 24H,2020/05/19 00:00:00+00
2.036556,41.344778,2073,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,8830,CL LLUIS PASCUAL ROCA  57,N,2.036556,41.344778,1.139,1.029,,,1.119,,,,,,,,BP MONTCLAR,P,,"L-V: 06:00-23:00; S: 08:00-14:30 y 16:00-21:00; D: 10:00-14:30 y 16:00-21:00",2020/05/19 00:00:00+00
2.054444,41.331556,2074,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,8830,"POL.IND.LAS SALINAS; AV.DE LA MARINA, S/N",N,2.054444,41.331556,0.884,0.835,,,0.937,,,,1.033,,,,E.S. ALCAMPO SANT BOI,P,,L-D: 24H,2020/05/19 00:00:00+00
2.042222,41.331778,2075,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,8830,CARRETERA SANTA CREU DE CALAFELL DE KM. 10,I,2.042222,41.331778,0.929,0.884,,,0.974,,,,1.109,,,,GALP,P,,L-D: 24H,2020/05/19 00:00:00+00
2.049389,41.333889,2076,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,8830,"CALLE CANTABRIA, 3",N,2.049389,41.333889,1.139,1.029,,,1.119,,,,1.281,,,,BP SANT BOI,P,,L-D: 24H,2020/05/19 00:00:00+00
2.050194,41.345806,2077,BARCELONA,SANT BOI DE LLOBREGAT,SANT BOI DE LLOBREGAT,8830,"CARRETERA CRTA.STA.CREU CALAFELL KM 7,8 KM. 7,800",D,2.050194,41.345806,0.999,0.919,,,,,,,,,,,GALP,P,,L-D: 07:00-19:00,2020/05/19 00:00:00+00
